tier,division,match_id
GRANDMASTERS,GR,NA1_4589477336
GRANDMASTERS,GR,NA1_4589468026
GRANDMASTERS,GR,NA1_4589453433
GRANDMASTERS,GR,NA1_4589428578
GRANDMASTERS,GR,NA1_4589436794
GRANDMASTERS,GR,NA1_4589407562
GRANDMASTERS,GR,NA1_4589400962
GRANDMASTERS,GR,NA1_4589381665
GRANDMASTERS,GR,NA1_4589325983
GRANDMASTERS,GR,NA1_4589300058
GRANDMASTERS,GR,NA1_4588900217
GRANDMASTERS,GR,NA1_4588828561
GRANDMASTERS,GR,NA1_4588803695
GRANDMASTERS,GR,NA1_4588800939
GRANDMASTERS,GR,NA1_4588782491
GRANDMASTERS,GR,NA1_4588744643
GRANDMASTERS,GR,NA1_4588731652
GRANDMASTERS,GR,NA1_4588727925
GRANDMASTERS,GR,NA1_4588707095
GRANDMASTERS,GR,NA1_4588683171
GRANDMASTERS,GR,NA1_4588663559
GRANDMASTERS,GR,NA1_4588658849
GRANDMASTERS,GR,NA1_4588652164
GRANDMASTERS,GR,NA1_4588629524
GRANDMASTERS,GR,NA1_4588628240
GRANDMASTERS,GR,NA1_4588605460
GRANDMASTERS,GR,NA1_4588587298
GRANDMASTERS,GR,NA1_4588580741
GRANDMASTERS,GR,NA1_4588529688
GRANDMASTERS,GR,NA1_4588498380
GRANDMASTERS,GR,NA1_4588450698
GRANDMASTERS,GR,NA1_4588392051
GRANDMASTERS,GR,NA1_4587727353
GRANDMASTERS,GR,NA1_4587702226
GRANDMASTERS,GR,NA1_4587679852
GRANDMASTERS,GR,NA1_4589310771
GRANDMASTERS,GR,NA1_4589265593
GRANDMASTERS,GR,NA1_4589234471
GRANDMASTERS,GR,NA1_4589226764
GRANDMASTERS,GR,NA1_4589056659
GRANDMASTERS,GR,NA1_4589017187
GRANDMASTERS,GR,NA1_4588976036
GRANDMASTERS,GR,NA1_4588938253
GRANDMASTERS,GR,NA1_4588920014
GRANDMASTERS,GR,NA1_4588887670
GRANDMASTERS,GR,NA1_4588861693
GRANDMASTERS,GR,NA1_4588839189
GRANDMASTERS,GR,NA1_4588823749
GRANDMASTERS,GR,NA1_4588786579
GRANDMASTERS,GR,NA1_4588781333
GRANDMASTERS,GR,NA1_4588756310
GRANDMASTERS,GR,NA1_4588751889
GRANDMASTERS,GR,NA1_4588738123
GRANDMASTERS,GR,NA1_4588165730
GRANDMASTERS,GR,NA1_4588138833
GRANDMASTERS,GR,NA1_4588095230
GRANDMASTERS,GR,NA1_4588059381
GRANDMASTERS,GR,NA1_4588038487
GRANDMASTERS,GR,NA1_4588012206
GRANDMASTERS,GR,NA1_4587994252
GRANDMASTERS,GR,NA1_4587969497
GRANDMASTERS,GR,NA1_4587947124
GRANDMASTERS,GR,NA1_4587919713
GRANDMASTERS,GR,NA1_4587909743
GRANDMASTERS,GR,NA1_4587882417
GRANDMASTERS,GR,NA1_4587860401
GRANDMASTERS,GR,NA1_4587847482
GRANDMASTERS,GR,NA1_4587835235
GRANDMASTERS,GR,NA1_4586206854
GRANDMASTERS,GR,NA1_4586179153
GRANDMASTERS,GR,NA1_4586152432
GRANDMASTERS,GR,NA1_4586132632
GRANDMASTERS,GR,NA1_4586112357
GRANDMASTERS,GR,NA1_4586095362
GRANDMASTERS,GR,NA1_4586088948
GRANDMASTERS,GR,NA1_4586060350
GRANDMASTERS,GR,NA1_4586049466
GRANDMASTERS,GR,NA1_4582335055
GRANDMASTERS,GR,NA1_4582310054
GRANDMASTERS,GR,NA1_4582257944
GRANDMASTERS,GR,NA1_4582210232
GRANDMASTERS,GR,NA1_4581520330
GRANDMASTERS,GR,NA1_4581495079
GRANDMASTERS,GR,NA1_4581424478
GRANDMASTERS,GR,NA1_4579354844
GRANDMASTERS,GR,NA1_4589834472
GRANDMASTERS,GR,NA1_4589786783
GRANDMASTERS,GR,NA1_4589759944
GRANDMASTERS,GR,NA1_4589721232
GRANDMASTERS,GR,NA1_4589399662
GRANDMASTERS,GR,NA1_4589393491
GRANDMASTERS,GR,NA1_4589377210
GRANDMASTERS,GR,NA1_4589366276
GRANDMASTERS,GR,NA1_4589345086
GRANDMASTERS,GR,NA1_4589316044
GRANDMASTERS,GR,NA1_4589290328
GRANDMASTERS,GR,NA1_4589254714
GRANDMASTERS,GR,NA1_4589217630
GRANDMASTERS,GR,NA1_4589175704
GRANDMASTERS,GR,NA1_4589146932
GRANDMASTERS,GR,NA1_4589092076
GRANDMASTERS,GR,NA1_4589050803
GRANDMASTERS,GR,NA1_4589001670
GRANDMASTERS,GR,NA1_4588961883
GRANDMASTERS,GR,NA1_4588934788
GRANDMASTERS,GR,NA1_4588903910
GRANDMASTERS,GR,NA1_4586357588
GRANDMASTERS,GR,NA1_4586275402
GRANDMASTERS,GR,NA1_4586226731
GRANDMASTERS,GR,NA1_4585793432
GRANDMASTERS,GR,NA1_4585760734
GRANDMASTERS,GR,NA1_4585717985
GRANDMASTERS,GR,NA1_4585670024
GRANDMASTERS,GR,NA1_4585601713
GRANDMASTERS,GR,NA1_4585547631
GRANDMASTERS,GR,NA1_4585499602
GRANDMASTERS,GR,NA1_4585466482
GRANDMASTERS,GR,NA1_4585456786
GRANDMASTERS,GR,NA1_4585413195
GRANDMASTERS,GR,NA1_4585394560
GRANDMASTERS,GR,NA1_4585328870
GRANDMASTERS,GR,NA1_4585318880
GRANDMASTERS,GR,NA1_4585287467
GRANDMASTERS,GR,NA1_4585240952
GRANDMASTERS,GR,NA1_4585108011
GRANDMASTERS,GR,NA1_4585077454
GRANDMASTERS,GR,NA1_4585061373
GRANDMASTERS,GR,NA1_4585046275
GRANDMASTERS,GR,NA1_4585029783
GRANDMASTERS,GR,NA1_4584992472
GRANDMASTERS,GR,NA1_4584973930
GRANDMASTERS,GR,NA1_4584938193
GRANDMASTERS,GR,NA1_4584916877
GRANDMASTERS,GR,NA1_4583873577
GRANDMASTERS,GR,NA1_4583843666
GRANDMASTERS,GR,NA1_4589697632
GRANDMASTERS,GR,NA1_4589679834
GRANDMASTERS,GR,NA1_4586869516
GRANDMASTERS,GR,NA1_4586861128
GRANDMASTERS,GR,NA1_4586850773
GRANDMASTERS,GR,NA1_4586125209
GRANDMASTERS,GR,NA1_4586102063
GRANDMASTERS,GR,NA1_4586081050
GRANDMASTERS,GR,NA1_4586063427
GRANDMASTERS,GR,NA1_4586042532
GRANDMASTERS,GR,NA1_4586033940
GRANDMASTERS,GR,NA1_4586013149
GRANDMASTERS,GR,NA1_4586010067
GRANDMASTERS,GR,NA1_4586000997
GRANDMASTERS,GR,NA1_4585975779
GRANDMASTERS,GR,NA1_4585450511
GRANDMASTERS,GR,NA1_4585421572
GRANDMASTERS,GR,NA1_4585335367
GRANDMASTERS,GR,NA1_4585312762
GRANDMASTERS,GR,NA1_4585292181
GRANDMASTERS,GR,NA1_4585268199
GRANDMASTERS,GR,NA1_4585227887
GRANDMASTERS,GR,NA1_4585223828
GRANDMASTERS,GR,NA1_4585198543
GRANDMASTERS,GR,NA1_4585176365
GRANDMASTERS,GR,NA1_4585168948
GRANDMASTERS,GR,NA1_4584566662
GRANDMASTERS,GR,NA1_4584554994
GRANDMASTERS,GR,NA1_4584505633
GRANDMASTERS,GR,NA1_4584487476
GRANDMASTERS,GR,NA1_4584473822
GRANDMASTERS,GR,NA1_4584430495
GRANDMASTERS,GR,NA1_4584395656
GRANDMASTERS,GR,NA1_4584380624
GRANDMASTERS,GR,NA1_4584371552
GRANDMASTERS,GR,NA1_4583977089
GRANDMASTERS,GR,NA1_4583892542
GRANDMASTERS,GR,NA1_4583878840
GRANDMASTERS,GR,NA1_4583827921
GRANDMASTERS,GR,NA1_4583794444
GRANDMASTERS,GR,NA1_4583728432
GRANDMASTERS,GR,NA1_4583696709
GRANDMASTERS,GR,NA1_4583667491
GRANDMASTERS,GR,NA1_4583651395
GRANDMASTERS,GR,NA1_4583622697
GRANDMASTERS,GR,NA1_4583604694
GRANDMASTERS,GR,NA1_4583050699
GRANDMASTERS,GR,NA1_4583014322
GRANDMASTERS,GR,NA1_4582984391
GRANDMASTERS,GR,NA1_4582942512
GRANDMASTERS,GR,NA1_4589744402
GRANDMASTERS,GR,NA1_4589709528
GRANDMASTERS,GR,NA1_4589696842
GRANDMASTERS,GR,NA1_4589665409
GRANDMASTERS,GR,NA1_4589651147
GRANDMASTERS,GR,NA1_4589621686
GRANDMASTERS,GR,NA1_4589595467
GRANDMASTERS,GR,NA1_4589559192
GRANDMASTERS,GR,NA1_4589542425
GRANDMASTERS,GR,NA1_4589088226
GRANDMASTERS,GR,NA1_4589047911
GRANDMASTERS,GR,NA1_4589001578
GRANDMASTERS,GR,NA1_4588892177
GRANDMASTERS,GR,NA1_4588871305
GRANDMASTERS,GR,NA1_4588753918
GRANDMASTERS,GR,NA1_4588735538
GRANDMASTERS,GR,NA1_4588367405
GRANDMASTERS,GR,NA1_4588321309
GRANDMASTERS,GR,NA1_4588282608
GRANDMASTERS,GR,NA1_4588242255
GRANDMASTERS,GR,NA1_4588182641
GRANDMASTERS,GR,NA1_4588157046
GRANDMASTERS,GR,NA1_4588124832
GRANDMASTERS,GR,NA1_4588075056
GRANDMASTERS,GR,NA1_4588038900
GRANDMASTERS,GR,NA1_4588002265
GRANDMASTERS,GR,NA1_4587981914
GRANDMASTERS,GR,NA1_4587951472
GRANDMASTERS,GR,NA1_4587927407
GRANDMASTERS,GR,NA1_4587902544
GRANDMASTERS,GR,NA1_4587013037
GRANDMASTERS,GR,NA1_4586985695
GRANDMASTERS,GR,NA1_4586973073
GRANDMASTERS,GR,NA1_4586944192
GRANDMASTERS,GR,NA1_4586920492
GRANDMASTERS,GR,NA1_4586906105
GRANDMASTERS,GR,NA1_4586874641
GRANDMASTERS,GR,NA1_4586545622
GRANDMASTERS,GR,NA1_4586521955
GRANDMASTERS,GR,NA1_4586478741
GRANDMASTERS,GR,NA1_4586434065
GRANDMASTERS,GR,NA1_4586394714
GRANDMASTERS,GR,NA1_4586277130
GRANDMASTERS,GR,NA1_4586252277
GRANDMASTERS,GR,NA1_4586239280
GRANDMASTERS,GR,NA1_4585389842
GRANDMASTERS,GR,NA1_4585186647
GRANDMASTERS,GR,NA1_4585171469
GRANDMASTERS,GR,NA1_4585158640
GRANDMASTERS,GR,NA1_4585151348
GRANDMASTERS,GR,NA1_4587383684
GRANDMASTERS,GR,NA1_4587239759
GRANDMASTERS,GR,NA1_4587209864
GRANDMASTERS,GR,NA1_4586117834
GRANDMASTERS,GR,NA1_4581552837
GRANDMASTERS,GR,NA1_4581521238
GRANDMASTERS,GR,NA1_4581138704
GRANDMASTERS,GR,NA1_4580545466
GRANDMASTERS,GR,NA1_4580508119
GRANDMASTERS,GR,NA1_4579671553
GRANDMASTERS,GR,NA1_4579654218
GRANDMASTERS,GR,NA1_4579629581
GRANDMASTERS,GR,NA1_4579606961
GRANDMASTERS,GR,NA1_4579574877
GRANDMASTERS,GR,NA1_4579537118
GRANDMASTERS,GR,NA1_4578803208
GRANDMASTERS,GR,NA1_4578019591
GRANDMASTERS,GR,NA1_4577994692
GRANDMASTERS,GR,NA1_4576443588
GRANDMASTERS,GR,NA1_4576439782
GRANDMASTERS,GR,NA1_4576415265
GRANDMASTERS,GR,NA1_4575530933
GRANDMASTERS,GR,NA1_4575505922
GRANDMASTERS,GR,NA1_4574591362
GRANDMASTERS,GR,NA1_4574581009
GRANDMASTERS,GR,NA1_4574543423
GRANDMASTERS,GR,NA1_4574516535
GRANDMASTERS,GR,NA1_4573667200
GRANDMASTERS,GR,NA1_4573655036
GRANDMASTERS,GR,NA1_4573635932
GRANDMASTERS,GR,NA1_4573615547
GRANDMASTERS,GR,NA1_4573456972
GRANDMASTERS,GR,NA1_4573397630
GRANDMASTERS,GR,NA1_4572697861
GRANDMASTERS,GR,NA1_4572674507
GRANDMASTERS,GR,NA1_4572239434
GRANDMASTERS,GR,NA1_4572206585
GRANDMASTERS,GR,NA1_4571841262
GRANDMASTERS,GR,NA1_4571792383
GRANDMASTERS,GR,NA1_4570397669
GRANDMASTERS,GR,NA1_4569458902
GRANDMASTERS,GR,NA1_4569107494
GRANDMASTERS,GR,NA1_4569058626
GRANDMASTERS,GR,NA1_4568832220
GRANDMASTERS,GR,NA1_4568142445
GRANDMASTERS,GR,NA1_4568118468
GRANDMASTERS,GR,NA1_4568079408
GRANDMASTERS,GR,NA1_4568046099
GRANDMASTERS,GR,NA1_4568000817
GRANDMASTERS,GR,NA1_4567725497
GRANDMASTERS,GR,NA1_4586594644
GRANDMASTERS,GR,NA1_4585260577
GRANDMASTERS,GR,NA1_4585242246
GRANDMASTERS,GR,NA1_4585239048
GRANDMASTERS,GR,NA1_4585218982
GRANDMASTERS,GR,NA1_4585204740
GRANDMASTERS,GR,NA1_4585189767
GRANDMASTERS,GR,NA1_4584578235
GRANDMASTERS,GR,NA1_4584554661
GRANDMASTERS,GR,NA1_4584529572
GRANDMASTERS,GR,NA1_4584506311
GRANDMASTERS,GR,NA1_4574235742
GRANDMASTERS,GR,NA1_4571278208
GRANDMASTERS,GR,NA1_4570854715
GRANDMASTERS,GR,NA1_4570807690
GRANDMASTERS,GR,NA1_4570755318
GRANDMASTERS,GR,NA1_4570702060
GRANDMASTERS,GR,NA1_4570659002
GRANDMASTERS,GR,NA1_4569964128
GRANDMASTERS,GR,NA1_4566657274
GRANDMASTERS,GR,NA1_4564734517
GRANDMASTERS,GR,NA1_4564703048
GRANDMASTERS,GR,NA1_4561319122
GRANDMASTERS,GR,NA1_4561287824
GRANDMASTERS,GR,NA1_4561220019
GRANDMASTERS,GR,NA1_4561186960
GRANDMASTERS,GR,NA1_4561162367
GRANDMASTERS,GR,NA1_4561119963
GRANDMASTERS,GR,NA1_4561082033
GRANDMASTERS,GR,NA1_4561032580
GRANDMASTERS,GR,NA1_4560969665
GRANDMASTERS,GR,NA1_4560945739
GRANDMASTERS,GR,NA1_4560906017
GRANDMASTERS,GR,NA1_4560863692
GRANDMASTERS,GR,NA1_4560842079
GRANDMASTERS,GR,NA1_4560816864
GRANDMASTERS,GR,NA1_4560791376
GRANDMASTERS,GR,NA1_4560757389
GRANDMASTERS,GR,NA1_4560736641
GRANDMASTERS,GR,NA1_4560690005
GRANDMASTERS,GR,NA1_4560672862
GRANDMASTERS,GR,NA1_4560343269
GRANDMASTERS,GR,NA1_4560313960
GRANDMASTERS,GR,NA1_4559961499
GRANDMASTERS,GR,NA1_4559936969
GRANDMASTERS,GR,NA1_4559852216
GRANDMASTERS,GR,NA1_4559828974
GRANDMASTERS,GR,NA1_4559204285
GRANDMASTERS,GR,NA1_4559148130
GRANDMASTERS,GR,NA1_4559121080
GRANDMASTERS,GR,NA1_4590134225
GRANDMASTERS,GR,NA1_4590116002
GRANDMASTERS,GR,NA1_4590091541
GRANDMASTERS,GR,NA1_4590059297
GRANDMASTERS,GR,NA1_4589631107
GRANDMASTERS,GR,NA1_4588721352
GRANDMASTERS,GR,NA1_4588705458
GRANDMASTERS,GR,NA1_4588689663
GRANDMASTERS,GR,NA1_4588684975
GRANDMASTERS,GR,NA1_4588366873
GRANDMASTERS,GR,NA1_4588328113
GRANDMASTERS,GR,NA1_4588298810
GRANDMASTERS,GR,NA1_4588256446
GRANDMASTERS,GR,NA1_4588219002
GRANDMASTERS,GR,NA1_4588187940
GRANDMASTERS,GR,NA1_4588162223
GRANDMASTERS,GR,NA1_4588148750
GRANDMASTERS,GR,NA1_4587777884
GRANDMASTERS,GR,NA1_4587765282
GRANDMASTERS,GR,NA1_4587753426
GRANDMASTERS,GR,NA1_4587752026
GRANDMASTERS,GR,NA1_4586947904
GRANDMASTERS,GR,NA1_4586923970
GRANDMASTERS,GR,NA1_4586903499
GRANDMASTERS,GR,NA1_4586889522
GRANDMASTERS,GR,NA1_4586877742
GRANDMASTERS,GR,NA1_4586852506
GRANDMASTERS,GR,NA1_4586842270
GRANDMASTERS,GR,NA1_4586832616
GRANDMASTERS,GR,NA1_4586823280
GRANDMASTERS,GR,NA1_4586664404
GRANDMASTERS,GR,NA1_4586632297
GRANDMASTERS,GR,NA1_4586607152
GRANDMASTERS,GR,NA1_4586568191
GRANDMASTERS,GR,NA1_4586534332
GRANDMASTERS,GR,NA1_4586503804
GRANDMASTERS,GR,NA1_4586460564
GRANDMASTERS,GR,NA1_4586436982
GRANDMASTERS,GR,NA1_4586391363
GRANDMASTERS,GR,NA1_4586358430
GRANDMASTERS,GR,NA1_4586328713
GRANDMASTERS,GR,NA1_4586233265
GRANDMASTERS,GR,NA1_4586199480
GRANDMASTERS,GR,NA1_4586173334
GRANDMASTERS,GR,NA1_4586157995
GRANDMASTERS,GR,NA1_4586131190
GRANDMASTERS,GR,NA1_4586017264
GRANDMASTERS,GR,NA1_4586004487
GRANDMASTERS,GR,NA1_4585988503
GRANDMASTERS,GR,NA1_4585988959
GRANDMASTERS,GR,NA1_4590140356
GRANDMASTERS,GR,NA1_4589524793
GRANDMASTERS,GR,NA1_4589509419
GRANDMASTERS,GR,NA1_4589507772
GRANDMASTERS,GR,NA1_4589487321
GRANDMASTERS,GR,NA1_4588655350
GRANDMASTERS,GR,NA1_4585816863
GRANDMASTERS,GR,NA1_4585793432
GRANDMASTERS,GR,NA1_4585772825
GRANDMASTERS,GR,NA1_4585449016
GRANDMASTERS,GR,NA1_4585394804
GRANDMASTERS,GR,NA1_4585355633
GRANDMASTERS,GR,NA1_4585351753
GRANDMASTERS,GR,NA1_4585050062
GRANDMASTERS,GR,NA1_4584994372
GRANDMASTERS,GR,NA1_4584973268
GRANDMASTERS,GR,NA1_4584938193
GRANDMASTERS,GR,NA1_4584298081
GRANDMASTERS,GR,NA1_4584272702
GRANDMASTERS,GR,NA1_4584264396
GRANDMASTERS,GR,NA1_4584081708
GRANDMASTERS,GR,NA1_4584061007
GRANDMASTERS,GR,NA1_4583527700
GRANDMASTERS,GR,NA1_4583529100
GRANDMASTERS,GR,NA1_4583522084
GRANDMASTERS,GR,NA1_4583229500
GRANDMASTERS,GR,NA1_4579007413
GRANDMASTERS,GR,NA1_4571875661
GRANDMASTERS,GR,NA1_4571872988
GRANDMASTERS,GR,NA1_4570854715
GRANDMASTERS,GR,NA1_4570483246
GRANDMASTERS,GR,NA1_4570447966
GRANDMASTERS,GR,NA1_4570235265
GRANDMASTERS,GR,NA1_4570222198
GRANDMASTERS,GR,NA1_4570214171
GRANDMASTERS,GR,NA1_4563789932
GRANDMASTERS,GR,NA1_4561319122
GRANDMASTERS,GR,NA1_4561255831
GRANDMASTERS,GR,NA1_4560496933
GRANDMASTERS,GR,NA1_4560470381
GRANDMASTERS,GR,NA1_4560456200
GRANDMASTERS,GR,NA1_4560429188
GRANDMASTERS,GR,NA1_4560404894
GRANDMASTERS,GR,NA1_4560377803
GRANDMASTERS,GR,NA1_4560347198
GRANDMASTERS,GR,NA1_4560321579
GRANDMASTERS,GR,NA1_4560279934
GRANDMASTERS,GR,NA1_4560235654
GRANDMASTERS,GR,NA1_4560137887
GRANDMASTERS,GR,NA1_4560078586
GRANDMASTERS,GR,NA1_4588886381
GRANDMASTERS,GR,NA1_4588868043
GRANDMASTERS,GR,NA1_4586169216
GRANDMASTERS,GR,NA1_4586155094
GRANDMASTERS,GR,NA1_4586127767
GRANDMASTERS,GR,NA1_4584551992
GRANDMASTERS,GR,NA1_4584519003
GRANDMASTERS,GR,NA1_4584479271
GRANDMASTERS,GR,NA1_4584466854
GRANDMASTERS,GR,NA1_4584385623
GRANDMASTERS,GR,NA1_4583685590
GRANDMASTERS,GR,NA1_4583674150
GRANDMASTERS,GR,NA1_4580340440
GRANDMASTERS,GR,NA1_4580287425
GRANDMASTERS,GR,NA1_4580259831
GRANDMASTERS,GR,NA1_4578178769
GRANDMASTERS,GR,NA1_4578153515
GRANDMASTERS,GR,NA1_4578143973
GRANDMASTERS,GR,NA1_4577617730
GRANDMASTERS,GR,NA1_4577609863
GRANDMASTERS,GR,NA1_4577582082
GRANDMASTERS,GR,NA1_4577561055
GRANDMASTERS,GR,NA1_4577532483
GRANDMASTERS,GR,NA1_4575800971
GRANDMASTERS,GR,NA1_4573600590
GRANDMASTERS,GR,NA1_4572863056
GRANDMASTERS,GR,NA1_4572826166
GRANDMASTERS,GR,NA1_4572570575
GRANDMASTERS,GR,NA1_4572501671
GRANDMASTERS,GR,NA1_4572194051
GRANDMASTERS,GR,NA1_4572161573
GRANDMASTERS,GR,NA1_4571483484
GRANDMASTERS,GR,NA1_4571455944
GRANDMASTERS,GR,NA1_4571414510
GRANDMASTERS,GR,NA1_4571391860
GRANDMASTERS,GR,NA1_4571349362
GRANDMASTERS,GR,NA1_4571330760
GRANDMASTERS,GR,NA1_4571311912
GRANDMASTERS,GR,NA1_4571271688
GRANDMASTERS,GR,NA1_4567160592
GRANDMASTERS,GR,NA1_4567144800
GRANDMASTERS,GR,NA1_4566485293
GRANDMASTERS,GR,NA1_4566471849
GRANDMASTERS,GR,NA1_4565676808
GRANDMASTERS,GR,NA1_4565661282
GRANDMASTERS,GR,NA1_4565636683
GRANDMASTERS,GR,NA1_4565628757
GRANDMASTERS,GR,NA1_4565593370
GRANDMASTERS,GR,NA1_4565563416
GRANDMASTERS,GR,NA1_4565548133
GRANDMASTERS,GR,NA1_4589665409
GRANDMASTERS,GR,NA1_4589634667
GRANDMASTERS,GR,NA1_4589615152
GRANDMASTERS,GR,NA1_4589606773
GRANDMASTERS,GR,NA1_4588865147
GRANDMASTERS,GR,NA1_4588842515
GRANDMASTERS,GR,NA1_4588825472
GRANDMASTERS,GR,NA1_4588810922
GRANDMASTERS,GR,NA1_4588787318
GRANDMASTERS,GR,NA1_4588146826
GRANDMASTERS,GR,NA1_4588099647
GRANDMASTERS,GR,NA1_4588079916
GRANDMASTERS,GR,NA1_4588043145
GRANDMASTERS,GR,NA1_4588020743
GRANDMASTERS,GR,NA1_4587275328
GRANDMASTERS,GR,NA1_4587235092
GRANDMASTERS,GR,NA1_4587209995
GRANDMASTERS,GR,NA1_4587172549
GRANDMASTERS,GR,NA1_4587152264
GRANDMASTERS,GR,NA1_4587118687
GRANDMASTERS,GR,NA1_4587089310
GRANDMASTERS,GR,NA1_4587055594
GRANDMASTERS,GR,NA1_4586670678
GRANDMASTERS,GR,NA1_4586645691
GRANDMASTERS,GR,NA1_4586617660
GRANDMASTERS,GR,NA1_4586592794
GRANDMASTERS,GR,NA1_4586247168
GRANDMASTERS,GR,NA1_4585312762
GRANDMASTERS,GR,NA1_4585286038
GRANDMASTERS,GR,NA1_4585273852
GRANDMASTERS,GR,NA1_4585241595
GRANDMASTERS,GR,NA1_4585234294
GRANDMASTERS,GR,NA1_4584569838
GRANDMASTERS,GR,NA1_4584544997
GRANDMASTERS,GR,NA1_4584482192
GRANDMASTERS,GR,NA1_4580396526
GRANDMASTERS,GR,NA1_4580185110
GRANDMASTERS,GR,NA1_4580149306
GRANDMASTERS,GR,NA1_4580095521
GRANDMASTERS,GR,NA1_4580066342
GRANDMASTERS,GR,NA1_4580021681
GRANDMASTERS,GR,NA1_4580013128
GRANDMASTERS,GR,NA1_4579988490
GRANDMASTERS,GR,NA1_4579052157
GRANDMASTERS,GR,NA1_4579032078
GRANDMASTERS,GR,NA1_4579014937
GRANDMASTERS,GR,NA1_4578993623
GRANDMASTERS,GR,NA1_4578971174
GRANDMASTERS,GR,NA1_4578948716
GRANDMASTERS,GR,NA1_4578938416
GRANDMASTERS,GR,NA1_4589902441
GRANDMASTERS,GR,NA1_4589879128
GRANDMASTERS,GR,NA1_4589825305
GRANDMASTERS,GR,NA1_4589800772
GRANDMASTERS,GR,NA1_4589754877
GRANDMASTERS,GR,NA1_4589717116
GRANDMASTERS,GR,NA1_4589652023
GRANDMASTERS,GR,NA1_4589559269
GRANDMASTERS,GR,NA1_4589539832
GRANDMASTERS,GR,NA1_4589527865
GRANDMASTERS,GR,NA1_4589428303
GRANDMASTERS,GR,NA1_4589416588
GRANDMASTERS,GR,NA1_4589412371
GRANDMASTERS,GR,NA1_4589408174
GRANDMASTERS,GR,NA1_4589390183
GRANDMASTERS,GR,NA1_4589366313
GRANDMASTERS,GR,NA1_4589349970
GRANDMASTERS,GR,NA1_4589320425
GRANDMASTERS,GR,NA1_4589172253
GRANDMASTERS,GR,NA1_4589132223
GRANDMASTERS,GR,NA1_4589087807
GRANDMASTERS,GR,NA1_4588873921
GRANDMASTERS,GR,NA1_4588856790
GRANDMASTERS,GR,NA1_4588827215
GRANDMASTERS,GR,NA1_4588800554
GRANDMASTERS,GR,NA1_4588780689
GRANDMASTERS,GR,NA1_4588760406
GRANDMASTERS,GR,NA1_4588735961
GRANDMASTERS,GR,NA1_4588718236
GRANDMASTERS,GR,NA1_4588702490
GRANDMASTERS,GR,NA1_4588698870
GRANDMASTERS,GR,NA1_4588693835
GRANDMASTERS,GR,NA1_4588682011
GRANDMASTERS,GR,NA1_4588536219
GRANDMASTERS,GR,NA1_4588510302
GRANDMASTERS,GR,NA1_4588479983
GRANDMASTERS,GR,NA1_4588451359
GRANDMASTERS,GR,NA1_4588426796
GRANDMASTERS,GR,NA1_4586909185
GRANDMASTERS,GR,NA1_4583793967
GRANDMASTERS,GR,NA1_4583769038
GRANDMASTERS,GR,NA1_4583741360
GRANDMASTERS,GR,NA1_4583722077
GRANDMASTERS,GR,NA1_4583610945
GRANDMASTERS,GR,NA1_4583600961
GRANDMASTERS,GR,NA1_4583588785
GRANDMASTERS,GR,NA1_4583570164
GRANDMASTERS,GR,NA1_4583449364
GRANDMASTERS,GR,NA1_4577298095
GRANDMASTERS,GR,NA1_4577280550
GRANDMASTERS,GR,NA1_4589595748
GRANDMASTERS,GR,NA1_4589574220
GRANDMASTERS,GR,NA1_4588886381
GRANDMASTERS,GR,NA1_4587412890
GRANDMASTERS,GR,NA1_4587372533
GRANDMASTERS,GR,NA1_4587337335
GRANDMASTERS,GR,NA1_4587302739
GRANDMASTERS,GR,NA1_4587270845
GRANDMASTERS,GR,NA1_4587011384
GRANDMASTERS,GR,NA1_4587001813
GRANDMASTERS,GR,NA1_4586983713
GRANDMASTERS,GR,NA1_4586432441
GRANDMASTERS,GR,NA1_4586410750
GRANDMASTERS,GR,NA1_4586357588
GRANDMASTERS,GR,NA1_4586325364
GRANDMASTERS,GR,NA1_4585993695
GRANDMASTERS,GR,NA1_4580159884
GRANDMASTERS,GR,NA1_4580111426
GRANDMASTERS,GR,NA1_4580086125
GRANDMASTERS,GR,NA1_4580061166
GRANDMASTERS,GR,NA1_4579312036
GRANDMASTERS,GR,NA1_4579275234
GRANDMASTERS,GR,NA1_4579232670
GRANDMASTERS,GR,NA1_4578328254
GRANDMASTERS,GR,NA1_4577741767
GRANDMASTERS,GR,NA1_4577693876
GRANDMASTERS,GR,NA1_4577659318
GRANDMASTERS,GR,NA1_4577625734
GRANDMASTERS,GR,NA1_4574867508
GRANDMASTERS,GR,NA1_4572273494
GRANDMASTERS,GR,NA1_4570638019
GRANDMASTERS,GR,NA1_4569654991
GRANDMASTERS,GR,NA1_4569625254
GRANDMASTERS,GR,NA1_4569576992
GRANDMASTERS,GR,NA1_4569533072
GRANDMASTERS,GR,NA1_4569497101
GRANDMASTERS,GR,NA1_4569477074
GRANDMASTERS,GR,NA1_4569429208
GRANDMASTERS,GR,NA1_4569415837
GRANDMASTERS,GR,NA1_4569387023
GRANDMASTERS,GR,NA1_4568951220
GRANDMASTERS,GR,NA1_4568884542
GRANDMASTERS,GR,NA1_4568857077
GRANDMASTERS,GR,NA1_4568820640
GRANDMASTERS,GR,NA1_4568786140
GRANDMASTERS,GR,NA1_4568766912
GRANDMASTERS,GR,NA1_4568704507
GRANDMASTERS,GR,NA1_4568667351
GRANDMASTERS,GR,NA1_4568632080
GRANDMASTERS,GR,NA1_4568600496
